StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
182249	KR-4123-WQ			inStyle Estate Agents	0	2019	6	False	False			2	House	House	2	3	
182250	GZ-1543-FK							False	False			2	House	Townhouse	2	3	
182251	MY-1820-YH			PRDnationwide Canberra	450	2015	49	False	False			2	House	Townhouse	2	3	
182254	AK-3700-FP	420000	2013-07-04	McGrath Estate Agents	440	2015	7	True	True	1	62	2	Unit	Unit	2	3	
182255	EC-3691-EE							False	False				Unit	Unit			
182256	TL-4691-TT			KC Property Management	490	2017	14	False	True			2	House	Townhouse	2	3	
182257	VH-7118-GX							False	False			1	House	Townhouse	1	1	353
182258	VA-8764-UD			Leader Capital Real Estate	390	2015	26	False	True			2	House	Townhouse	1	2	
182260	TE-3862-JX	390000	2018-02-27					False	True			2	House	Townhouse	1	2	
182261	WK-0733-RF							False	True				Unit	Unit			
182262	IB-3510-MQ	385000	2018-12-20					False	True			0	House	Townhouse	1	2	
182263	CG-4266-BG	6450000	2016-09-13					False	False	15	63			Other			2314
182264	XV-8445-JK			PRDnationwide Canberra	430	2019	6	False	True			2	House	Townhouse	1	2	
182265	LF-2770-WA	365000	2017-03-02					False	False			2	House	Villa	1	2	
182266	QW-2038-IF							False	True				Unit	Unit			
182267	LN-9224-GG			PRDnationwide Canberra	430	2019	15	False	True			2	House	Townhouse	1	2	
182268	CC-2681-OV	505000	2017-07-12					False	True	1	62	2	Unit	Unit	2	3	
182269	HH-5056-DM							False	True				Unit	Unit			
182270	AZ-3471-TM							False	True				Unit	Unit			
182271	YG-8362-FT	387500	2020-02-11					False	False			2	House	House	1	2	
182272	TN-2291-CM		2014-04-22					False	True			1	House	Townhouse	1	2	
182273	YY-3226-CE							False	True				Unit	Unit			
182274	CB-0904-CJ		2017-02-16					False	True			1	House	Townhouse	1	2	
182275	RH-9018-FC		2017-02-27	McGrath Estate Agents	340	2015	7	False	True			1	House	Townhouse	1	2	
182276	YI-1218-CP							False	False			2	House	Townhouse	2	3	
182277	WG-4313-BS							False	False				Unit	Unit			
182278	FS-5116-IW							False	False				Unit	Unit			
182279	RJ-1342-GU							False	False				Unit	Unit			
182280	CC-9864-VI	422000	2013-07-19					False	True	1	62		Unit	Unit			
182281	LS-2082-SV			inStyle Estate Agents	505	2019	33	False	True			2	House	Townhouse	2	3	
182282	VW-6468-CZ							False	False				Unit	Unit			
182283	WS-5298-KH	310000	2019-11-27	LJ Hooker Gungahlin	399	2019	5	False	True			1	House	Townhouse	1	1	
