StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
104182	BP-7933-GK							False	True	2	157		Unit	Unit			
104184	PV-7816-PM							False	True	2	157		Unit	Unit			
104185	DP-1958-UV	225000	1994-12-14					False	False	2	156		House	House			780
104186	OY-5952-JX	130000	1996-07-23					False	False	7	157		House	House			616
104187	KR-3204-XV	596000	2017-10-31					False	False	6	156	1	House	House	1	3	455
104188	JU-4086-BI							False	False				House	House			
104189	AZ-7940-EY	375000	2008-03-29	Ray White Canberra	520	2019	9	True	False	5	156	2	House	House	1	3	494
104190	YC-6778-LN	449950	2013-01-30	Carter and Co Agents	0	2019		True	False	9	157	4	House	House	1	3	538
104191	EJ-4037-QQ							False	True	2	157		Unit	Unit			
104192	JQ-8488-QF							False	False				House	House			
104193	WG-5245-NS							False	True	2	157		Unit	Unit			
104194	MU-6115-HH							False	True	2	157		Unit	Unit			
104195	WS-7976-VU	230000	2004-12-10					False	False	3	156		House	House			624
104196	EO-4790-BK	158000	1991-08-09					False	False	5	56		House	House			
104197	TZ-8376-UJ							False	False				House	House			
104198	DA-9376-UG							False	False				House	House			
104199	OY-9760-FA							False	False				House	House			
104200	NG-7462-FP	357825	2019-08-28					False	False	3	56		House	House		3	804
104201	PF-4543-FW	129500	2001-08-24					False	False	8	55		House	House			798
104202	DD-8026-YM							False	False				House	House			
104203	TZ-7410-BD							False	False				House	House			
104204	BY-2361-YP	316000	2002-03-20					False	False	1	56		House	House			831
104205	SP-3517-UC							False	False				House	House			
104206	YP-0179-LT	625000	2018-11-06					False	False	8	10	2	House	House	2	4	730
104207	HS-4163-DT	519000	2013-03-04					False	False	1	11	2	House	House	2	4	771
104208	AQ-3444-WB							False	False				House	House			
104209	HQ-2485-SK	449000	2013-03-13					False	False	2	11	2	House	House	2	3	769
104210	QC-8758-BS			Total Property Management - Bright	420	2017		False	False			1	House	House	1	3	
104211	AH-2725-MH							False	False	3	11		House	House			1037
104212	OA-5430-UM	432000	2011-09-12					False	False	11	10		House	House			685
104213	EV-5365-SO							False	False	4	11		House	House			685
104214	RX-1740-YR	184000	2001-09-13					False	False	12	10		House	House			664
