StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
1682	2009-2010	604000.0	0.0
1682	2010-2011	665000.0	10.099337748344372
1682	2011-2012	700000.0	5.263157894736842
1682	2012-2013	700000.0	0.0
1682	2013-2014	700000.0	0.0
1682	2014-2015	700000.0	0.0
1682	2015-2016	700000.0	0.0
1682	2016-2017	725000.0	3.571428571428571
1682	2017-2018	825000.0	13.793103448275861
1682	2018-2019	900000.0	9.090909090909092
1682	2019-2020	900000.0	0.0
1683	2009-2010	533000.0	0.0
1683	2010-2011	587000.0	10.131332082551594
1683	2011-2012	618000.0	5.281090289608177
1683	2012-2013	618000.0	0.0
1683	2013-2014	618000.0	0.0
1683	2014-2015	618000.0	0.0
1683	2015-2016	618000.0	0.0
1683	2016-2017	640000.0	3.559870550161812
1683	2017-2018	728000.0	13.750000000000002
1683	2018-2019	794000.0	9.065934065934066
1683	2019-2020	794000.0	0.0
1684	2009-2010	529000.0	0.0
1684	2010-2011	582000.0	10.01890359168242
1684	2011-2012	613000.0	5.326460481099656
1684	2012-2013	613000.0	0.0
1684	2013-2014	613000.0	0.0
1684	2014-2015	613000.0	0.0
1684	2015-2016	613000.0	0.0
1684	2016-2017	635000.0	3.588907014681892
1684	2017-2018	723000.0	13.858267716535433
1684	2018-2019	789000.0	9.12863070539419
1684	2019-2020	789000.0	0.0
1685	2009-2010	533000.0	0.0
1685	2010-2011	587000.0	10.131332082551594
1685	2011-2012	618000.0	5.281090289608177
1685	2012-2013	618000.0	0.0
1685	2013-2014	618000.0	0.0
1685	2014-2015	618000.0	0.0
1685	2015-2016	618000.0	0.0
1685	2016-2017	640000.0	3.559870550161812
1685	2017-2018	728000.0	13.750000000000002
1685	2018-2019	794000.0	9.065934065934066
1685	2019-2020	794000.0	0.0
1686	2009-2010	513000.0	0.0
1686	2010-2011	565000.0	10.1364522417154
1686	2011-2012	595000.0	5.3097345132743365
1686	2012-2013	595000.0	0.0
1686	2013-2014	595000.0	0.0
1686	2014-2015	595000.0	0.0
1686	2015-2016	595000.0	0.0
1686	2016-2017	616000.0	3.5294117647058822
1686	2017-2018	701000.0	13.7987012987013
1686	2018-2019	765000.0	9.12981455064194
1686	2019-2020	765000.0	0.0
1687	2009-2010	533000.0	0.0
1687	2010-2011	587000.0	10.131332082551594
1687	2011-2012	618000.0	5.281090289608177
1687	2012-2013	618000.0	0.0
1687	2013-2014	618000.0	0.0
1687	2014-2015	618000.0	0.0
1687	2015-2016	618000.0	0.0
1687	2016-2017	640000.0	3.559870550161812
1687	2017-2018	728000.0	13.750000000000002
1687	2018-2019	794000.0	9.065934065934066
1687	2019-2020	794000.0	0.0
1688	2009-2010	533000.0	0.0
1688	2010-2011	587000.0	10.131332082551594
1688	2011-2012	618000.0	5.281090289608177
1688	2012-2013	618000.0	0.0
1688	2013-2014	618000.0	0.0
1688	2014-2015	618000.0	0.0
1688	2015-2016	618000.0	0.0
1688	2016-2017	640000.0	3.559870550161812
1688	2017-2018	728000.0	13.750000000000002
1688	2018-2019	794000.0	9.065934065934066
1688	2019-2020	794000.0	0.0
1689	2009-2010	513000.0	0.0
1689	2010-2011	565000.0	10.1364522417154
1689	2011-2012	595000.0	5.3097345132743365
1689	2012-2013	595000.0	0.0
1689	2013-2014	595000.0	0.0
1689	2014-2015	595000.0	0.0
1689	2015-2016	595000.0	0.0
1689	2016-2017	616000.0	3.5294117647058822
1689	2017-2018	701000.0	13.7987012987013
1689	2018-2019	765000.0	9.12981455064194
1689	2019-2020	765000.0	0.0
1690	2009-2010	513000.0	0.0
1690	2010-2011	565000.0	10.1364522417154
1690	2011-2012	595000.0	5.3097345132743365
1690	2012-2013	595000.0	0.0
1690	2013-2014	595000.0	0.0
1690	2014-2015	595000.0	0.0
1690	2015-2016	595000.0	0.0
1690	2016-2017	616000.0	3.5294117647058822
1690	2017-2018	701000.0	13.7987012987013
1690	2018-2019	765000.0	9.12981455064194
1690	2019-2020	765000.0	0.0
1691	2009-2010	533000.0	0.0
1691	2010-2011	587000.0	10.131332082551594
1691	2011-2012	618000.0	5.281090289608177
1691	2012-2013	618000.0	0.0
1691	2013-2014	618000.0	0.0
1691	2014-2015	618000.0	0.0
1691	2015-2016	618000.0	0.0
1691	2016-2017	640000.0	3.559870550161812
1691	2017-2018	728000.0	13.750000000000002
1691	2018-2019	794000.0	9.065934065934066
1691	2019-2020	794000.0	0.0
1692	2009-2010	529000.0	0.0
1692	2010-2011	582000.0	10.01890359168242
1692	2011-2012	613000.0	5.326460481099656
1692	2012-2013	613000.0	0.0
1692	2013-2014	613000.0	0.0
1692	2014-2015	613000.0	0.0
1692	2015-2016	613000.0	0.0
1692	2016-2017	635000.0	3.588907014681892
1692	2017-2018	723000.0	13.858267716535433
1692	2018-2019	789000.0	9.12863070539419
1692	2019-2020	789000.0	0.0
1693	2009-2010	533000.0	0.0
1693	2010-2011	587000.0	10.131332082551594
1693	2011-2012	618000.0	5.281090289608177
1693	2012-2013	618000.0	0.0
1693	2013-2014	618000.0	0.0
1693	2014-2015	618000.0	0.0
1693	2015-2016	618000.0	0.0
1693	2016-2017	640000.0	3.559870550161812
1693	2017-2018	728000.0	13.750000000000002
1693	2018-2019	794000.0	9.065934065934066
1693	2019-2020	794000.0	0.0
1696	2009-2010	604000.0	0.0
1696	2010-2011	665000.0	10.099337748344372
1696	2011-2012	700000.0	5.263157894736842
1696	2012-2013	700000.0	0.0
1696	2013-2014	700000.0	0.0
1696	2014-2015	700000.0	0.0
1696	2015-2016	700000.0	0.0
1696	2016-2017	725000.0	3.571428571428571
1696	2017-2018	825000.0	13.793103448275861
1696	2018-2019	900000.0	9.090909090909092
1696	2019-2020	900000.0	0.0
1697	2009-2010	1780000.0	0.0
1697	2010-2011	1958000.0	10.0
1697	2011-2012	2154000.0	10.010214504596528
1697	2012-2013	2154000.0	0.0
1697	2013-2014	2154000.0	0.0
1697	2014-2015	2154000.0	0.0
1697	2015-2016	2154000.0	0.0
1697	2016-2017	2154000.0	0.0
1697	2017-2018	2154000.0	0.0
1697	2018-2019	2154000.0	0.0
1697	2019-2020	2154000.0	0.0
1698	2009-2010	529000.0	0.0
1698	2010-2011	582000.0	10.01890359168242
1698	2011-2012	613000.0	5.326460481099656
1698	2012-2013	613000.0	0.0
1698	2013-2014	613000.0	0.0
1698	2014-2015	613000.0	0.0
1698	2015-2016	613000.0	0.0
1698	2016-2017	635000.0	3.588907014681892
1698	2017-2018	723000.0	13.858267716535433
1698	2018-2019	789000.0	9.12863070539419
1698	2019-2020	789000.0	0.0
1699	2009-2010	529000.0	0.0
1699	2010-2011	582000.0	10.01890359168242
1699	2011-2012	613000.0	5.326460481099656
1699	2012-2013	613000.0	0.0
1699	2013-2014	613000.0	0.0
1699	2014-2015	613000.0	0.0
1699	2015-2016	613000.0	0.0
1699	2016-2017	635000.0	3.588907014681892
1699	2017-2018	723000.0	13.858267716535433
1699	2018-2019	789000.0	9.12863070539419
1699	2019-2020	789000.0	0.0
1703	2009-2010	529000.0	0.0
1703	2010-2011	582000.0	10.01890359168242
1703	2011-2012	613000.0	5.326460481099656
1703	2012-2013	613000.0	0.0
1703	2013-2014	613000.0	0.0
1703	2014-2015	613000.0	0.0
1703	2015-2016	613000.0	0.0
1703	2016-2017	635000.0	3.588907014681892
1703	2017-2018	723000.0	13.858267716535433
1703	2018-2019	789000.0	9.12863070539419
1703	2019-2020	789000.0	0.0
1704	2009-2010	598000.0	0.0
1704	2010-2011	658000.0	10.033444816053512
1704	2011-2012	693000.0	5.319148936170213
1704	2012-2013	693000.0	0.0
1704	2013-2014	693000.0	0.0
1704	2014-2015	693000.0	0.0
1704	2015-2016	693000.0	0.0
1704	2016-2017	718000.0	3.6075036075036073
1704	2017-2018	817000.0	13.788300835654596
1704	2018-2019	891000.0	9.057527539779683
1704	2019-2020	891000.0	0.0
1705	2009-2010	527000.0	0.0
1705	2010-2011	580000.0	10.056925996204933
1705	2011-2012	611000.0	5.344827586206897
1705	2012-2013	611000.0	0.0
1705	2013-2014	611000.0	0.0
1705	2014-2015	611000.0	0.0
1705	2015-2016	611000.0	0.0
1705	2016-2017	633000.0	3.600654664484452
1705	2017-2018	720000.0	13.744075829383887
1705	2018-2019	785000.0	9.027777777777777
1705	2019-2020	785000.0	0.0
1707	2009-2010	513000.0	0.0
1707	2010-2011	565000.0	10.1364522417154
1707	2011-2012	595000.0	5.3097345132743365
1707	2012-2013	595000.0	0.0
1707	2013-2014	595000.0	0.0
1707	2014-2015	595000.0	0.0
1707	2015-2016	595000.0	0.0
1707	2016-2017	616000.0	3.5294117647058822
1707	2017-2018	701000.0	13.7987012987013
1707	2018-2019	765000.0	9.12981455064194
1707	2019-2020	765000.0	0.0
1708	2009-2010	529000.0	0.0
1708	2010-2011	582000.0	10.01890359168242
1708	2011-2012	613000.0	5.326460481099656
1708	2012-2013	613000.0	0.0
1708	2013-2014	613000.0	0.0
1708	2014-2015	613000.0	0.0
1708	2015-2016	613000.0	0.0
1708	2016-2017	635000.0	3.588907014681892
1708	2017-2018	723000.0	13.858267716535433
1708	2018-2019	789000.0	9.12863070539419
1708	2019-2020	789000.0	0.0
1710	2009-2010	533000.0	0.0
1710	2010-2011	587000.0	10.131332082551594
1710	2011-2012	618000.0	5.281090289608177
1710	2012-2013	618000.0	0.0
1710	2013-2014	618000.0	0.0
1710	2014-2015	618000.0	0.0
1710	2015-2016	618000.0	0.0
1710	2016-2017	640000.0	3.559870550161812
1710	2017-2018	728000.0	13.750000000000002
1710	2018-2019	794000.0	9.065934065934066
1710	2019-2020	794000.0	0.0
1712	2009-2010	513000.0	0.0
1712	2010-2011	565000.0	10.1364522417154
1712	2011-2012	595000.0	5.3097345132743365
1712	2012-2013	595000.0	0.0
1712	2013-2014	595000.0	0.0
1712	2014-2015	595000.0	0.0
1712	2015-2016	595000.0	0.0
1712	2016-2017	616000.0	3.5294117647058822
1712	2017-2018	701000.0	13.7987012987013
1712	2018-2019	765000.0	9.12981455064194
1712	2019-2020	765000.0	0.0
1714	2009-2010	533000.0	0.0
1714	2010-2011	587000.0	10.131332082551594
1714	2011-2012	618000.0	5.281090289608177
1714	2012-2013	618000.0	0.0
1714	2013-2014	618000.0	0.0
1714	2014-2015	618000.0	0.0
1714	2015-2016	618000.0	0.0
1714	2016-2017	640000.0	3.559870550161812
1714	2017-2018	728000.0	13.750000000000002
1714	2018-2019	794000.0	9.065934065934066
1714	2019-2020	794000.0	0.0
1717	2009-2010	533000.0	0.0
1717	2010-2011	587000.0	10.131332082551594
1717	2011-2012	618000.0	5.281090289608177
1717	2012-2013	618000.0	0.0
1717	2013-2014	618000.0	0.0
1717	2014-2015	618000.0	0.0
1717	2015-2016	618000.0	0.0
1717	2016-2017	640000.0	3.559870550161812
1717	2017-2018	728000.0	13.750000000000002
1717	2018-2019	794000.0	9.065934065934066
1717	2019-2020	794000.0	0.0
1718	2009-2010	766000.0	0.0
1718	2010-2011	880000.0	14.882506527415144
1718	2011-2012	900000.0	2.272727272727273
1718	2012-2013	900000.0	0.0
1718	2013-2014	900000.0	0.0
1718	2014-2015	880000.0	-2.2222222222222223
1718	2015-2016	840000.0	-4.545454545454546
1718	2016-2017	882000.0	5.0
1718	2017-2018	882000.0	0.0
1718	2018-2019	903000.0	2.380952380952381
1718	2019-2020	924000.0	2.3255813953488373
1719	2009-2010	807000.0	0.0
1719	2010-2011	940000.0	16.480793060718714
1719	2011-2012	1000000.0	6.382978723404255
1719	2012-2013	1000000.0	0.0
1719	2013-2014	1000000.0	0.0
1719	2014-2015	1000000.0	0.0
1719	2015-2016	940000.0	-6.0
1719	2016-2017	987000.0	5.0
1719	2017-2018	987000.0	0.0
1719	2018-2019	1010000.0	2.330293819655522
1719	2019-2020	1033000.0	2.277227722772277
1720	2009-2010	1454000.0	0.0
1720	2010-2011	1480000.0	1.7881705639614855
1720	2011-2012	1550000.0	4.72972972972973
1720	2012-2013	1550000.0	0.0
1720	2013-2014	1550000.0	0.0
1720	2014-2015	1550000.0	0.0
1720	2015-2016	1460000.0	-5.806451612903226
1720	2016-2017	0.0	0.0
1720	2017-2018	0.0	0.0
1720	2018-2019	0.0	0.0
1720	2019-2020	0.0	0.0
1721	2009-2010	1454000.0	0.0
1721	2010-2011	1480000.0	1.7881705639614855
1721	2011-2012	1550000.0	4.72972972972973
1721	2012-2013	1550000.0	0.0
1721	2013-2014	1550000.0	0.0
1721	2014-2015	1550000.0	0.0
1721	2015-2016	1460000.0	-5.806451612903226
1721	2016-2017	0.0	0.0
1721	2017-2018	0.0	0.0
1721	2018-2019	0.0	0.0
1721	2019-2020	0.0	0.0
1723	2009-2010	1454000.0	0.0
1723	2010-2011	1480000.0	1.7881705639614855
1723	2011-2012	1550000.0	4.72972972972973
1723	2012-2013	1550000.0	0.0
1723	2013-2014	1550000.0	0.0
1723	2014-2015	1550000.0	0.0
1723	2015-2016	1460000.0	-5.806451612903226
1723	2016-2017	0.0	0.0
1723	2017-2018	0.0	0.0
1723	2018-2019	0.0	0.0
1723	2019-2020	0.0	0.0
1725	2009-2010	1062000.0	0.0
1725	2010-2011	1040000.0	-2.0715630885122414
1725	2011-2012	1100000.0	5.769230769230769
1725	2012-2013	1100000.0	0.0
1725	2013-2014	1100000.0	0.0
1725	2014-2015	1200000.0	9.090909090909092
1725	2015-2016	1150000.0	-4.166666666666666
1725	2016-2017	1208000.0	5.043478260869565
1725	2017-2018	1208000.0	0.0
1725	2018-2019	1237000.0	2.4006622516556293
1725	2019-2020	1266000.0	2.3443815683104283
1727	2009-2010	604000.0	0.0
1727	2010-2011	590000.0	-2.3178807947019866
1727	2011-2012	650000.0	10.16949152542373
1727	2012-2013	650000.0	0.0
1727	2013-2014	650000.0	0.0
1727	2014-2015	650000.0	0.0
1727	2015-2016	600000.0	-7.6923076923076925
1727	2016-2017	630000.0	5.0
1727	2017-2018	630000.0	0.0
1727	2018-2019	645000.0	2.380952380952381
1727	2019-2020	660000.0	2.3255813953488373
1728	2009-2010	716000.0	0.0
1728	2010-2011	760000.0	6.145251396648044
1728	2011-2012	800000.0	5.263157894736842
1728	2012-2013	800000.0	0.0
1728	2013-2014	800000.0	0.0
