StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
62528	2009-2010	325000.0	0.0
62528	2010-2011	373000.0	14.76923076923077
62528	2011-2012	393000.0	5.361930294906166
62528	2012-2013	393000.0	0.0
62528	2013-2014	393000.0	0.0
62528	2014-2015	393000.0	0.0
62528	2015-2016	410000.0	4.325699745547073
62528	2016-2017	436000.0	6.341463414634147
62528	2017-2018	436000.0	0.0
62528	2018-2019	452000.0	3.669724770642202
62528	2019-2020	494000.0	9.29203539823009
62529	2009-2010	353000.0	0.0
62529	2010-2011	405000.0	14.730878186968837
62529	2011-2012	426000.0	5.185185185185185
62529	2012-2013	426000.0	0.0
62529	2013-2014	426000.0	0.0
62529	2014-2015	426000.0	0.0
62529	2015-2016	444000.0	4.225352112676056
62529	2016-2017	472000.0	6.306306306306306
62529	2017-2018	472000.0	0.0
62529	2018-2019	489000.0	3.6016949152542375
62529	2019-2020	534000.0	9.202453987730062
62530	2009-2010	353000.0	0.0
62530	2010-2011	405000.0	14.730878186968837
62530	2011-2012	426000.0	5.185185185185185
62530	2012-2013	426000.0	0.0
62530	2013-2014	426000.0	0.0
62530	2014-2015	426000.0	0.0
62530	2015-2016	444000.0	4.225352112676056
62530	2016-2017	472000.0	6.306306306306306
62530	2017-2018	472000.0	0.0
62530	2018-2019	489000.0	3.6016949152542375
62530	2019-2020	534000.0	9.202453987730062
62531	2009-2010	279000.0	0.0
62531	2010-2011	320000.0	14.695340501792115
62531	2011-2012	337000.0	5.3125
62531	2012-2013	337000.0	0.0
62531	2013-2014	337000.0	0.0
62531	2014-2015	337000.0	0.0
62531	2015-2016	351000.0	4.154302670623145
62531	2016-2017	373000.0	6.267806267806268
62531	2017-2018	373000.0	0.0
62531	2018-2019	386000.0	3.485254691689008
62531	2019-2020	421000.0	9.067357512953368
62532	2009-2010	313000.0	0.0
62532	2010-2011	359000.0	14.696485623003195
62532	2011-2012	378000.0	5.2924791086350975
62532	2012-2013	378000.0	0.0
62532	2013-2014	378000.0	0.0
62532	2014-2015	378000.0	0.0
62532	2015-2016	394000.0	4.232804232804233
62532	2016-2017	419000.0	6.345177664974619
62532	2017-2018	419000.0	0.0
62532	2018-2019	434000.0	3.579952267303103
62532	2019-2020	474000.0	9.216589861751153
62533	2009-2010	279000.0	0.0
62533	2010-2011	320000.0	14.695340501792115
62533	2011-2012	337000.0	5.3125
62533	2012-2013	337000.0	0.0
62533	2013-2014	337000.0	0.0
62533	2014-2015	337000.0	0.0
62533	2015-2016	351000.0	4.154302670623145
62533	2016-2017	373000.0	6.267806267806268
62533	2017-2018	373000.0	0.0
62533	2018-2019	386000.0	3.485254691689008
62533	2019-2020	421000.0	9.067357512953368
62534	2009-2010	389000.0	0.0
62534	2010-2011	446000.0	14.652956298200515
62534	2011-2012	470000.0	5.381165919282512
62534	2012-2013	470000.0	0.0
62534	2013-2014	470000.0	0.0
62534	2014-2015	470000.0	0.0
62534	2015-2016	490000.0	4.25531914893617
62534	2016-2017	521000.0	6.326530612244897
62534	2017-2018	521000.0	0.0
62534	2018-2019	540000.0	3.6468330134357005
62534	2019-2020	590000.0	9.25925925925926
62535	2009-2010	353000.0	0.0
62535	2010-2011	405000.0	14.730878186968837
62535	2011-2012	426000.0	5.185185185185185
