StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
179083	2009-2010	209000.0	0.0
179083	2010-2011	230000.0	10.047846889952153
179083	2011-2012	276000.0	20.0
179083	2012-2013	291000.0	5.434782608695652
179083	2013-2014	291000.0	0.0
179083	2014-2015	291000.0	0.0
179083	2015-2016	298000.0	2.405498281786942
179083	2016-2017	298000.0	0.0
179083	2017-2018	308000.0	3.3557046979865772
179083	2018-2019	351000.0	13.96103896103896
179083	2019-2020	357000.0	1.7094017094017095
179084	2009-2010	240000.0	0.0
179084	2010-2011	264000.0	10.0
179084	2011-2012	316000.0	19.696969696969695
179084	2012-2013	333000.0	5.379746835443038
179084	2013-2014	333000.0	0.0
179084	2014-2015	333000.0	0.0
179084	2015-2016	341000.0	2.4024024024024024
179084	2016-2017	341000.0	0.0
179084	2017-2018	352000.0	3.225806451612903
179084	2018-2019	401000.0	13.920454545454545
179084	2019-2020	408000.0	1.7456359102244388
179085	2009-2010	209000.0	0.0
179085	2010-2011	230000.0	10.047846889952153
179085	2011-2012	276000.0	20.0
179085	2012-2013	291000.0	5.434782608695652
179085	2013-2014	291000.0	0.0
179085	2014-2015	291000.0	0.0
179085	2015-2016	298000.0	2.405498281786942
179085	2016-2017	298000.0	0.0
179085	2017-2018	308000.0	3.3557046979865772
179085	2018-2019	351000.0	13.96103896103896
179085	2019-2020	357000.0	1.7094017094017095
179088	2009-2010	219000.0	0.0
179088	2010-2011	241000.0	10.045662100456621
179088	2011-2012	302000.0	25.311203319502074
179088	2012-2013	302000.0	0.0
179088	2013-2014	302000.0	0.0
179088	2014-2015	302000.0	0.0
179088	2015-2016	302000.0	0.0
179088	2016-2017	302000.0	0.0
179088	2017-2018	312000.0	3.3112582781456954
179088	2018-2019	360000.0	15.384615384615385
179088	2019-2020	360000.0	0.0
179089	2009-2010	223000.0	0.0
179089	2010-2011	245000.0	9.865470852017937
179089	2011-2012	293000.0	19.591836734693878
179089	2012-2013	309000.0	5.460750853242321
179089	2013-2014	309000.0	0.0
179089	2014-2015	309000.0	0.0
179089	2015-2016	317000.0	2.5889967637540456
179089	2016-2017	317000.0	0.0
179089	2017-2018	327000.0	3.1545741324921135
179089	2018-2019	373000.0	14.067278287461773
