StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
83589	2009-2010	0.0	0.0
83589	2010-2011	0.0	0.0
83589	2011-2012	0.0	0.0
83589	2012-2013	0.0	0.0
83589	2013-2014	0.0	0.0
83589	2014-2015	0.0	0.0
83589	2015-2016	10292000.0	0.0
83589	2016-2017	10292000.0	0.0
83589	2017-2018	10292000.0	0.0
83589	2018-2019	10292000.0	0.0
83589	2019-2020	10292000.0	0.0
83590	2009-2010	0.0	0.0
83590	2010-2011	0.0	0.0
83590	2011-2012	0.0	0.0
83590	2012-2013	0.0	0.0
83590	2013-2014	0.0	0.0
83590	2014-2015	0.0	0.0
83590	2015-2016	10292000.0	0.0
83590	2016-2017	10292000.0	0.0
83590	2017-2018	10292000.0	0.0
83590	2018-2019	10292000.0	0.0
83590	2019-2020	10292000.0	0.0
83591	2009-2010	0.0	0.0
83591	2010-2011	0.0	0.0
83591	2011-2012	0.0	0.0
83591	2012-2013	0.0	0.0
83591	2013-2014	0.0	0.0
83591	2014-2015	0.0	0.0
83591	2015-2016	10292000.0	0.0
83591	2016-2017	10292000.0	0.0
83591	2017-2018	10292000.0	0.0
83591	2018-2019	10292000.0	0.0
83591	2019-2020	10292000.0	0.0
83592	2009-2010	0.0	0.0
83592	2010-2011	0.0	0.0
83592	2011-2012	0.0	0.0
83592	2012-2013	0.0	0.0
83592	2013-2014	0.0	0.0
83592	2014-2015	0.0	0.0
83592	2015-2016	10292000.0	0.0
83592	2016-2017	10292000.0	0.0
83592	2017-2018	10292000.0	0.0
83592	2018-2019	10292000.0	0.0
83592	2019-2020	10292000.0	0.0
83593	2009-2010	0.0	0.0
83593	2010-2011	0.0	0.0
83593	2011-2012	0.0	0.0
83593	2012-2013	0.0	0.0
83593	2013-2014	0.0	0.0
83593	2014-2015	0.0	0.0
83593	2015-2016	10292000.0	0.0
83593	2016-2017	10292000.0	0.0
83593	2017-2018	10292000.0	0.0
83593	2018-2019	10292000.0	0.0
83593	2019-2020	10292000.0	0.0
83594	2009-2010	0.0	0.0
83594	2010-2011	0.0	0.0
83594	2011-2012	0.0	0.0
83594	2012-2013	0.0	0.0
83594	2013-2014	0.0	0.0
83594	2014-2015	0.0	0.0
83594	2015-2016	10292000.0	0.0
83594	2016-2017	10292000.0	0.0
83594	2017-2018	10292000.0	0.0
83594	2018-2019	10292000.0	0.0
83594	2019-2020	10292000.0	0.0
83595	2009-2010	0.0	0.0
83595	2010-2011	0.0	0.0
83595	2011-2012	0.0	0.0
83595	2012-2013	0.0	0.0
83595	2013-2014	0.0	0.0
83595	2014-2015	0.0	0.0
83595	2015-2016	10292000.0	0.0
83595	2016-2017	10292000.0	0.0
83595	2017-2018	10292000.0	0.0
83595	2018-2019	10292000.0	0.0
83595	2019-2020	10292000.0	0.0
83596	2009-2010	0.0	0.0
83596	2010-2011	0.0	0.0
83596	2011-2012	0.0	0.0
83596	2012-2013	0.0	0.0
83596	2013-2014	0.0	0.0
83596	2014-2015	0.0	0.0
83596	2015-2016	10292000.0	0.0
83596	2016-2017	10292000.0	0.0
83596	2017-2018	10292000.0	0.0
83596	2018-2019	10292000.0	0.0
83596	2019-2020	10292000.0	0.0
83597	2009-2010	0.0	0.0
83597	2010-2011	0.0	0.0
83597	2011-2012	0.0	0.0
83597	2012-2013	0.0	0.0
83597	2013-2014	0.0	0.0
83597	2014-2015	0.0	0.0
83597	2015-2016	10292000.0	0.0
83597	2016-2017	10292000.0	0.0
83597	2017-2018	10292000.0	0.0
83597	2018-2019	10292000.0	0.0
83597	2019-2020	10292000.0	0.0
83598	2009-2010	0.0	0.0
