StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
95865	2009-2010	260000.0	0.0
95865	2010-2011	300000.0	15.384615384615385
95865	2011-2012	360000.0	20.0
95865	2012-2013	360000.0	0.0
95865	2013-2014	360000.0	0.0
95865	2014-2015	360000.0	0.0
95865	2015-2016	369000.0	2.5
95865	2016-2017	388000.0	5.149051490514905
95865	2017-2018	408000.0	5.154639175257731
95865	2018-2019	427000.0	4.6568627450980395
95865	2019-2020	444000.0	3.9812646370023423
95866	2009-2010	260000.0	0.0
95866	2010-2011	300000.0	15.384615384615385
95866	2011-2012	360000.0	20.0
95866	2012-2013	360000.0	0.0
95866	2013-2014	360000.0	0.0
95866	2014-2015	360000.0	0.0
95866	2015-2016	369000.0	2.5
95866	2016-2017	388000.0	5.149051490514905
95866	2017-2018	408000.0	5.154639175257731
95866	2018-2019	427000.0	4.6568627450980395
95866	2019-2020	444000.0	3.9812646370023423
95867	2009-2010	267000.0	0.0
95867	2010-2011	308000.0	15.355805243445692
95867	2011-2012	369000.0	19.805194805194805
95867	2012-2013	369000.0	0.0
95867	2013-2014	369000.0	0.0
95867	2014-2015	369000.0	0.0
95867	2015-2016	378000.0	2.4390243902439024
95867	2016-2017	397000.0	5.026455026455026
95867	2017-2018	417000.0	5.037783375314862
95867	2018-2019	436000.0	4.556354916067146
95867	2019-2020	453000.0	3.89908256880734
95868	2009-2010	260000.0	0.0
95868	2010-2011	300000.0	15.384615384615385
95868	2011-2012	360000.0	20.0
95868	2012-2013	360000.0	0.0
95868	2013-2014	360000.0	0.0
95868	2014-2015	360000.0	0.0
95868	2015-2016	369000.0	2.5
95868	2016-2017	388000.0	5.149051490514905
95868	2017-2018	408000.0	5.154639175257731
95868	2018-2019	427000.0	4.6568627450980395
95868	2019-2020	444000.0	3.9812646370023423
95869	2009-2010	260000.0	0.0
95869	2010-2011	300000.0	15.384615384615385
95869	2011-2012	360000.0	20.0
95869	2012-2013	360000.0	0.0
95869	2013-2014	360000.0	0.0
95869	2014-2015	360000.0	0.0
95869	2015-2016	369000.0	2.5
95869	2016-2017	388000.0	5.149051490514905
95869	2017-2018	408000.0	5.154639175257731
95869	2018-2019	427000.0	4.6568627450980395
95869	2019-2020	444000.0	3.9812646370023423
95870	2009-2010	260000.0	0.0
95870	2010-2011	300000.0	15.384615384615385
95870	2011-2012	360000.0	20.0
95870	2012-2013	360000.0	0.0
95870	2013-2014	360000.0	0.0
95870	2014-2015	360000.0	0.0
95870	2015-2016	369000.0	2.5
95870	2016-2017	388000.0	5.149051490514905
95870	2017-2018	408000.0	5.154639175257731
95870	2018-2019	427000.0	4.6568627450980395
95870	2019-2020	444000.0	3.9812646370023423
95882	2009-2010	188000.0	0.0
95882	2010-2011	217000.0	15.425531914893616
95882	2011-2012	260000.0	19.81566820276498
95882	2012-2013	260000.0	0.0
95882	2013-2014	260000.0	0.0
95882	2014-2015	260000.0	0.0
95882	2015-2016	266000.0	2.307692307692308
95882	2016-2017	280000.0	5.263157894736842
95882	2017-2018	294000.0	5.0
95882	2018-2019	308000.0	4.761904761904762
95882	2019-2020	320000.0	3.896103896103896
95883	2009-2010	188000.0	0.0
95883	2010-2011	217000.0	15.425531914893616
95883	2011-2012	260000.0	19.81566820276498
95883	2012-2013	260000.0	0.0
95883	2013-2014	260000.0	0.0
95883	2014-2015	260000.0	0.0
95883	2015-2016	266000.0	2.307692307692308
95883	2016-2017	280000.0	5.263157894736842
95883	2017-2018	294000.0	5.0
95883	2018-2019	308000.0	4.761904761904762
95883	2019-2020	320000.0	3.896103896103896
95884	2009-2010	188000.0	0.0
95884	2010-2011	217000.0	15.425531914893616
95884	2011-2012	260000.0	19.81566820276498
95884	2012-2013	260000.0	0.0
95884	2013-2014	260000.0	0.0
95884	2014-2015	260000.0	0.0
95884	2015-2016	266000.0	2.307692307692308
95884	2016-2017	280000.0	5.263157894736842
95884	2017-2018	294000.0	5.0
95884	2018-2019	308000.0	4.761904761904762
95884	2019-2020	320000.0	3.896103896103896
95885	2009-2010	188000.0	0.0
95885	2010-2011	217000.0	15.425531914893616
95885	2011-2012	260000.0	19.81566820276498
95885	2012-2013	260000.0	0.0
95885	2013-2014	260000.0	0.0
95885	2014-2015	260000.0	0.0
95885	2015-2016	266000.0	2.307692307692308
95885	2016-2017	280000.0	5.263157894736842
95885	2017-2018	294000.0	5.0
95885	2018-2019	308000.0	4.761904761904762
95885	2019-2020	320000.0	3.896103896103896
95886	2009-2010	188000.0	0.0
95886	2010-2011	217000.0	15.425531914893616
95886	2011-2012	260000.0	19.81566820276498
95886	2012-2013	260000.0	0.0
95886	2013-2014	260000.0	0.0
95886	2014-2015	260000.0	0.0
95886	2015-2016	266000.0	2.307692307692308
95886	2016-2017	280000.0	5.263157894736842
95886	2017-2018	294000.0	5.0
95886	2018-2019	308000.0	4.761904761904762
95886	2019-2020	320000.0	3.896103896103896
95887	2009-2010	188000.0	0.0
95887	2010-2011	217000.0	15.425531914893616
95887	2011-2012	260000.0	19.81566820276498
