StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
75739	PV-0294-YH	460000	2015-05-12					False	False	12	33		Land	Land			698
75743	QN-0057-JR							False	False				House	House			
75744	ZR-4935-ZF	329000	2019-12-23					False	True			1	Unit	Unit	1	2	
75746	AV-3575-GX	308000	2018-08-17	CBR Property	345	2017	50	False	True			1	Unit	Unit	1	1	
75748	RO-2384-HB		2019-06-25					False	True			2	Unit	Unit	2	2	
75750	ZH-0017-UO			Metropolis Real Estate	360	2015	73	False	True			2	Unit	Unit	2	2	
75751	DY-4054-GL			One Agency Sandy Morris	323	2018	11	False	True			1	Unit	Unit	2	2	
75752	GF-1101-PP		2017-08-22					False	True			1	Unit	Unit	1	1	
75753	OT-3768-GZ		2018-02-13	Suburban Property Consulting	475	2018	10	True	True			1	Unit	Unit	2	2	
75757	XB-0454-EL							False	False			0	House	Townhouse	2	3	
75758	ZV-2579-FB			PRDnationwide Canberra	440	2018	6	False	True			2	Unit	Unit	2	2	
75762	CA-6524-DE							False	True			1	Unit	Unit	1	1	
75765	HX-5465-TN		2018-11-22	Independent Property Management	415	2017	17	False	True			1	Unit	Unit	2	2	
75766	ZN-8369-WJ			CBR Property	370	2016	26	False	True			0	Unit	Unit	2	2	
75767	BD-7478-OZ			One Agency Sandy Morris	332	2018		False	True			1	Unit	Unit	2	2	
75769	XC-8645-AP			Little Bird Properties	0	2020	26	False	False			2	House	Townhouse	2	4	
75772	XF-5811-UD							False	False	21	32	2	House	House	2	4	450
75773	IT-2093-CK			CIVIUM - Build Develop Create	410	2017	34	False	True			1	Unit	Unit	2	2	
75774	IQ-9584-PR			One Agency Sandy Morris	0	2020	32	False	True			2	Unit	Unit	2	2	
75775	IO-7986-PN			CBR Property	260	2017	105	False	True			1	Unit	Unit	1	1	
75776	KT-1346-RH			McGrath Property Management Dickson	480	2020	5	False	True			2	Unit	Unit	2	2	
75778	IO-6203-LF		2017-03-22	Luton Properties - Manuka	390	2019	19	True	True			1	Unit	Unit	1	1	
75779	BY-6227-VH			Little Bird Properties	0	2019	8	False	True			1	Unit	Unit	2	2	
75780	MP-2301-QG		2018-05-25					False	True			1	Unit	Unit	1	1	
75781	ZT-6019-VZ			Distinct Property Management	460	2019	9	False	True			2	Unit	Unit	1	2	
75782	BY-0732-BS			McGrath Estate Agents Property Management	485	2019	9	False	True			2	Unit	Unit	2	2	
75784	UG-1777-MW			Homefinders Real Estate	590	2018	39	False	True			2	House	Townhouse	2	3	
75787	ZP-7493-XB			CBR Property	264	2016	19	False	True			1	Unit	Unit	1	1	
75789	EE-6373-XP			Hathaway Real Estate	440	2019	40	False	True			1	Unit	Unit	1	2	
75792	KN-8095-WH	480000	2019-05-21					False	True			2	Unit	Unit	2	3	
75793	CL-7912-TR		2019-12-05					False	True			2	House	Townhouse	1	2	
75796	KO-8057-TU	332000	2019-12-13					False	True			1	Unit	Unit	1	2	
75798	LU-0083-SG							False	True			2	House	Townhouse	2	3	
75801	QN-2586-FA							False	False				House	House			
75805	FC-5191-VV			Independent Property Management	415	2017	72	False	True			1	Unit	Unit	2	2	
75806	EG-0515-LS	415000	2018-06-01					False	True			2	Unit	Unit	2	2	
75807	FB-5135-UH			Distinct Property Management	480	2018	10	False	True			2	Unit	Unit	2	2	
75808	CQ-5568-GL							False	False			1	House	House	1	1	
75809	FB-2713-DY			One Agency Kercher Properties	460	2018	4	False	True			0	Unit	Unit	2	2	
75810	WC-8251-YN		2017-03-14					False	True			1	Unit	Unit	1	2	
75811	OZ-7667-LY			National Real Estate Canberra	490	2019	4	False	True			2	Unit	Unit	2	2	
75813	AF-8544-GC							False	True				Unit	Unit			
75816	ZP-4656-HE	445000	2016-06-28					False	False	5	36		Land	Land			558
75817	FB-4150-FL		2018-05-30	Independent Property Management	410	2015	9	False	True			2	Unit	Unit	2	2	
75818	FB-9544-AV		2016-10-28					False	True			2	Unit	Unit	2	2	
75819	SF-7411-ZN		2017-07-03	Independent Property Management	400	2015	33	False	True			2	Unit	Unit	2	2	
75821	FK-6370-LT							False	True			2	Unit	Unit	2	2	
75823	BM-3466-US		2017-03-24					False	True			2	Unit	Unit	2	2	
75826	BL-3291-XR			Luton Properties - Weston Creek and Molonglo Valley	480	2019	33	False	True			2	Unit	Unit	2	2	
75828	TN-7117-BQ							False	True				Unit	Unit			
75831	QN-4072-MI			HAR Prime Residential	820	2020	43	False	False			2	House	House	2	4	
75832	IC-9965-CA		2017-11-10	Independent Property Management	395	2015	12	False	True			2	Unit	Unit	2	2	
75833	XJ-3497-WP	369000	2016-05-10					False	True			2	Unit	Unit	2	2	
75834	FB-1992-ZS	412000	2017-01-25					False	True			2	Unit	Unit	2	2	
75837	MP-4510-XU	395000	2015-12-02					False	True	1	46		Unit	Unit			
75838	WR-3780-HN	340000	2017-01-30					False	True	1	46	1	Unit	Unit	1	2	
75839	BW-5778-UI	391750	2018-05-16	LJ Hooker Weston Creek	450	2017	13	False	True	1	46	2	Unit	Unit	2	2	
75840	YM-1812-IU	366990	2015-02-09					False	True	1	46		Unit	Unit			
75841	FG-7826-MS	500000	2019-03-18	Independent Property Management	450	2015	18	False	True	1	46	2	Unit	Unit	2	3	
75845	AF-0362-YA		2017-05-05					False	False	4	36	2	House	House	2	4	540
75846	FA-7306-RR	410000	2019-03-04					False	True	1	46	0	Unit	Unit	2	2	
75847	FG-6834-HJ	355990	2014-09-05					False	True	1	46		Unit	Unit			
75848	CB-9170-PR	368990	2014-07-25	CIVIUM	480	2018	10	True	True	1	46	1	Unit	Unit	2	2	
75849	FA-3657-YL	282990	2014-08-08	McGrath Woden Property Management	370	2016	18	True	True	1	46	1	Unit	Unit	1	2	
75850	FH-9199-MD	361990	2014-09-01	Distinct Property Management	485	2019	16	True	True	1	46	1	Unit	Unit	1	2	
75851	BW-5376-TL	345000	2015-01-23					False	True	1	46		Unit	Unit			
75852	CD-4505-NZ	352990	2015-09-11	Hathaway Real Estate	480	2018	12	True	True	1	46	1	Unit	Unit	2	2	
75853	WN-7258-LJ	355000	2019-06-28					False	True	1	46		Unit	Unit			
75854	CD-3797-IY	389990	2014-09-23					False	True	1	46	2	Unit	Unit	2	2	
75855	QB-0221-LM	376990	2014-07-10					False	True	1	46		Unit	Unit			
75859	ET-4672-AX	452000	2015-03-25					False	False	24	32	2	House	House	2	4	540
