StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
15496	2009-2010	317000.0	0.0
15496	2010-2011	365000.0	15.141955835962145
15496	2011-2012	402000.0	10.136986301369863
15496	2012-2013	402000.0	0.0
15496	2013-2014	423000.0	5.223880597014925
15496	2014-2015	438000.0	3.546099290780142
15496	2015-2016	460000.0	5.0228310502283104
15496	2016-2017	500000.0	8.695652173913043
15496	2017-2018	500000.0	0.0
15496	2018-2019	525000.0	5.0
15496	2019-2020	575000.0	9.523809523809524
15497	2009-2010	317000.0	0.0
15497	2010-2011	365000.0	15.141955835962145
15497	2011-2012	402000.0	10.136986301369863
15497	2012-2013	402000.0	0.0
15497	2013-2014	423000.0	5.223880597014925
15497	2014-2015	438000.0	3.546099290780142
15497	2015-2016	460000.0	5.0228310502283104
15497	2016-2017	500000.0	8.695652173913043
15497	2017-2018	500000.0	0.0
15497	2018-2019	525000.0	5.0
15497	2019-2020	575000.0	9.523809523809524
15498	2009-2010	317000.0	0.0
15498	2010-2011	365000.0	15.141955835962145
15498	2011-2012	402000.0	10.136986301369863
15498	2012-2013	402000.0	0.0
15498	2013-2014	423000.0	5.223880597014925
15498	2014-2015	438000.0	3.546099290780142
15498	2015-2016	460000.0	5.0228310502283104
15498	2016-2017	500000.0	8.695652173913043
15498	2017-2018	500000.0	0.0
15498	2018-2019	525000.0	5.0
15498	2019-2020	575000.0	9.523809523809524
15499	2009-2010	317000.0	0.0
15499	2010-2011	365000.0	15.141955835962145
15499	2011-2012	402000.0	10.136986301369863
15499	2012-2013	402000.0	0.0
15499	2013-2014	423000.0	5.223880597014925
15499	2014-2015	438000.0	3.546099290780142
15499	2015-2016	460000.0	5.0228310502283104
15499	2016-2017	500000.0	8.695652173913043
15499	2017-2018	500000.0	0.0
15499	2018-2019	525000.0	5.0
15499	2019-2020	575000.0	9.523809523809524
15500	2009-2010	317000.0	0.0
15500	2010-2011	365000.0	15.141955835962145
15500	2011-2012	402000.0	10.136986301369863
15500	2012-2013	402000.0	0.0
15500	2013-2014	423000.0	5.223880597014925
15500	2014-2015	438000.0	3.546099290780142
15500	2015-2016	460000.0	5.0228310502283104
15500	2016-2017	500000.0	8.695652173913043
15500	2017-2018	500000.0	0.0
15500	2018-2019	525000.0	5.0
15500	2019-2020	575000.0	9.523809523809524
15501	2009-2010	317000.0	0.0
15501	2010-2011	365000.0	15.141955835962145
15501	2011-2012	402000.0	10.136986301369863
15501	2012-2013	402000.0	0.0
15501	2013-2014	423000.0	5.223880597014925
15501	2014-2015	438000.0	3.546099290780142
15501	2015-2016	460000.0	5.0228310502283104
15501	2016-2017	500000.0	8.695652173913043
15501	2017-2018	500000.0	0.0
15501	2018-2019	525000.0	5.0
15501	2019-2020	575000.0	9.523809523809524
15502	2009-2010	317000.0	0.0
15502	2010-2011	365000.0	15.141955835962145
15502	2011-2012	402000.0	10.136986301369863
15502	2012-2013	402000.0	0.0
15502	2013-2014	423000.0	5.223880597014925
15502	2014-2015	438000.0	3.546099290780142
15502	2015-2016	460000.0	5.0228310502283104
15502	2016-2017	500000.0	8.695652173913043
15502	2017-2018	500000.0	0.0
15502	2018-2019	525000.0	5.0
15502	2019-2020	575000.0	9.523809523809524
15503	2009-2010	317000.0	0.0
15503	2010-2011	365000.0	15.141955835962145
15503	2011-2012	402000.0	10.136986301369863
15503	2012-2013	402000.0	0.0
15503	2013-2014	423000.0	5.223880597014925
15503	2014-2015	438000.0	3.546099290780142
15503	2015-2016	460000.0	5.0228310502283104
15503	2016-2017	500000.0	8.695652173913043
15503	2017-2018	500000.0	0.0
15503	2018-2019	525000.0	5.0
15503	2019-2020	575000.0	9.523809523809524
15506	2009-2010	317000.0	0.0
15506	2010-2011	365000.0	15.141955835962145
15506	2011-2012	402000.0	10.136986301369863
15506	2012-2013	402000.0	0.0
15506	2013-2014	423000.0	5.223880597014925
15506	2014-2015	438000.0	3.546099290780142
15506	2015-2016	550000.0	25.570776255707763
15506	2016-2017	598000.0	8.727272727272728
15506	2017-2018	598000.0	0.0
15506	2018-2019	628000.0	5.016722408026756
15506	2019-2020	628000.0	0.0
15507	2009-2010	317000.0	0.0
15507	2010-2011	365000.0	15.141955835962145
15507	2011-2012	402000.0	10.136986301369863
15507	2012-2013	402000.0	0.0
15507	2013-2014	423000.0	5.223880597014925
15507	2014-2015	438000.0	3.546099290780142
15507	2015-2016	550000.0	25.570776255707763
15507	2016-2017	598000.0	8.727272727272728
15507	2017-2018	598000.0	0.0
15507	2018-2019	628000.0	5.016722408026756
15507	2019-2020	628000.0	0.0
