StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
147715	VT-2689-ZS	605000	2006-09-30					False	False	6	221	2	House	House	2	4	740
147716	FJ-8746-IP	489500	2009-11-21	Capital First National	550	2010	21	True	False	24	222	2	House	House	2	4	909
147717	DK-8243-CC	640000	2015-10-30					False	False	5	221	2	House	House	2	4	741
147718	ZB-1716-GG	656000	2009-11-14					False	False	25	222	2	House	House	2	4	931
147719	RF-5027-UJ	750000	2016-03-07					False	False	4	221	0	House	House	3	4	841
147720	TV-7850-XV	515000	2007-05-19	LJH Tuggeranong	480	2009	9	True	False	26	222	2	House	House	1	3	1101
147721	QI-1822-IV	600000	2017-08-03					False	False	3	221		House	House			863
147722	UK-4466-SH	650000	2006-06-23					False	False	42	222		House	House			1058
147723	MJ-5308-YC	720000	2013-12-21					False	False	2	221	2	House	House	3	4	861
147724	RD-0772-ID		2016-06-09					False	False			2	House	House	2	4	
147725	NC-3026-IP	960000	2017-10-26					False	False	43	222		House	House			960
147726	HX-4293-EL	680000	2019-09-22					False	False	1	221		House	House		3	1077
147727	KY-0498-NF	199500	1994-07-07					False	False	66	220		House	House			1180
147728	JS-1893-MV							False	False				House	House			
147729	VB-0591-MG	565000	2005-02-11					False	False	36	222		House	House			1027
147730	OM-6159-YS							False	False				House	House			
147731	DJ-9374-QE	715000	2018-09-22					False	False	37	222	2	House	House	2	4	955
147732	VT-2316-OX	763000	2012-09-09					False	False	68	220	0	House	House	3	3	
147733	ON-5620-SS			Luton Properties Tuggeranong CRE	450	2014	18	False	False			1	House	House	2	3	
147734	OI-0964-QE							False	False				House	House			
147735	CA-7736-XS	247000	1993-05-25					False	False	1	223	2	House	House	2	4	1118
147736	OF-9177-ND							False	False				House	House			
147737	MM-0764-YN	340000	2001-07-24					False	False	2	223		House	House			1033
147738	HB-3384-AD	800000	2019-09-23	Azzopardi Residential Property Services		2017	37	False	False	71	220	2	House	House	2	4	1271
147739	XB-5652-RZ							False	False	3	223		House	House			1052
147740	OG-4431-SK							False	False				House	House			
147741	ZF-1868-HY							False	False				House	House			
147742	MJ-1316-RP	243000	1997-10-13					False	False	73	220		House	House			1170
147743	DJ-8235-NC	205000	1991-06-07					False	False	5	223		House	House			
147744	BR-7734-OP	730000	2017-11-25					False	False	74	220	2	House	House	2	4	1157
147745	VI-4702-XG							False	False				House	House			
147746	MJ-3625-DE							False	False	6	223		House	House			902
147747	RC-3295-EL	340000	1992-11-12					False	False	75	220		House	House			1074
147748	VI-3472-FA	720000	2018-10-29					False	False	7	223	2	House	House	2	4	884
147749	LE-2918-RT	640000	2014-10-02					False	False	76	220	2	House	House	3	4	891
147750	ZO-8784-OF	197000	1993-05-21					False	False	77	220		House	House		4	973
147751	DL-1066-BF	181000	1992-04-14	Peter Blackshaw Manuka	495	2014	6	True	False	9	221	1	House	House	2	4	846
147752	ND-5126-EH	185000	1998-12-23					False	False	21	222		House	House			830
147753	OM-9534-BT	606000	2015-05-09					False	False	8	221	3	House	House	3	4	766
147754	XR-5217-MC							False	False			2	House	House	2	4	
