StreetAddressID	Year	UnImprovedValue	YearlyGrowthRation
172705	2009-2010	286000.0	0.0
172705	2010-2011	317000.0	10.839160839160838
172705	2011-2012	348000.0	9.779179810725552
172705	2012-2013	348000.0	0.0
172705	2013-2014	367000.0	5.459770114942529
172705	2014-2015	353000.0	-3.8147138964577656
172705	2015-2016	351000.0	-0.56657223796034
172705	2016-2017	385000.0	9.686609686609685
172705	2017-2018	385000.0	0.0
172705	2018-2019	385000.0	0.0
172705	2019-2020	385000.0	0.0
172708	2009-2010	306000.0	0.0
172708	2010-2011	339000.0	10.784313725490197
172708	2011-2012	372000.0	9.734513274336283
172708	2012-2013	372000.0	0.0
172708	2013-2014	392000.0	5.376344086021505
172708	2014-2015	377000.0	-3.826530612244898
172708	2015-2016	375000.0	-0.5305039787798408
172708	2016-2017	411000.0	9.6
172708	2017-2018	411000.0	0.0
172708	2018-2019	411000.0	0.0
172708	2019-2020	411000.0	0.0
172710	2009-2010	306000.0	0.0
172710	2010-2011	339000.0	10.784313725490197
172710	2011-2012	372000.0	9.734513274336283
172710	2012-2013	372000.0	0.0
172710	2013-2014	392000.0	5.376344086021505
172710	2014-2015	377000.0	-3.826530612244898
172710	2015-2016	375000.0	-0.5305039787798408
172710	2016-2017	411000.0	9.6
172710	2017-2018	411000.0	0.0
172710	2018-2019	411000.0	0.0
172710	2019-2020	411000.0	0.0
172712	2009-2010	286000.0	0.0
172712	2010-2011	317000.0	10.839160839160838
172712	2011-2012	348000.0	9.779179810725552
172712	2012-2013	348000.0	0.0
172712	2013-2014	367000.0	5.459770114942529
172712	2014-2015	353000.0	-3.8147138964577656
172712	2015-2016	351000.0	-0.56657223796034
172712	2016-2017	385000.0	9.686609686609685
172712	2017-2018	385000.0	0.0
172712	2018-2019	385000.0	0.0
172712	2019-2020	385000.0	0.0
172713	2009-2010	286000.0	0.0
172713	2010-2011	317000.0	10.839160839160838
172713	2011-2012	348000.0	9.779179810725552
172713	2012-2013	348000.0	0.0
172713	2013-2014	367000.0	5.459770114942529
172713	2014-2015	353000.0	-3.8147138964577656
172713	2015-2016	351000.0	-0.56657223796034
172713	2016-2017	385000.0	9.686609686609685
172713	2017-2018	385000.0	0.0
172713	2018-2019	385000.0	0.0
172713	2019-2020	385000.0	0.0
172714	2009-2010	306000.0	0.0
172714	2010-2011	339000.0	10.784313725490197
172714	2011-2012	372000.0	9.734513274336283
172714	2012-2013	372000.0	0.0
172714	2013-2014	392000.0	5.376344086021505
172714	2014-2015	377000.0	-3.826530612244898
172714	2015-2016	375000.0	-0.5305039787798408
172714	2016-2017	411000.0	9.6
172714	2017-2018	411000.0	0.0
172714	2018-2019	411000.0	0.0
172714	2019-2020	411000.0	0.0
172715	2009-2010	236000.0	0.0
172715	2010-2011	261000.0	10.59322033898305
172715	2011-2012	286000.0	9.578544061302683
172715	2012-2013	286000.0	0.0
172715	2013-2014	301000.0	5.244755244755245
172715	2014-2015	289000.0	-3.9867109634551494
172715	2015-2016	287000.0	-0.6920415224913495
172715	2016-2017	315000.0	9.75609756097561
172715	2017-2018	315000.0	0.0
172715	2018-2019	315000.0	0.0
172715	2019-2020	315000.0	0.0
172716	2009-2010	236000.0	0.0
172716	2010-2011	261000.0	10.59322033898305
172716	2011-2012	286000.0	9.578544061302683
172716	2012-2013	286000.0	0.0
172716	2013-2014	301000.0	5.244755244755245
172716	2014-2015	289000.0	-3.9867109634551494
172716	2015-2016	287000.0	-0.6920415224913495
172716	2016-2017	315000.0	9.75609756097561
172716	2017-2018	315000.0	0.0
172716	2018-2019	315000.0	0.0
172716	2019-2020	315000.0	0.0
172717	2009-2010	239000.0	0.0
172717	2010-2011	265000.0	10.87866108786611
172717	2011-2012	291000.0	9.811320754716983
172717	2012-2013	291000.0	0.0
172717	2013-2014	307000.0	5.498281786941581
172717	2014-2015	295000.0	-3.908794788273615
172717	2015-2016	293000.0	-0.6779661016949152
172717	2016-2017	321000.0	9.556313993174061
172717	2017-2018	321000.0	0.0
172717	2018-2019	321000.0	0.0
172717	2019-2020	321000.0	0.0
172718	2009-2010	239000.0	0.0
172718	2010-2011	265000.0	10.87866108786611
172718	2011-2012	291000.0	9.811320754716983
172718	2012-2013	291000.0	0.0
172718	2013-2014	307000.0	5.498281786941581
172718	2014-2015	295000.0	-3.908794788273615
172718	2015-2016	293000.0	-0.6779661016949152
172718	2016-2017	321000.0	9.556313993174061
172718	2017-2018	321000.0	0.0
172718	2018-2019	321000.0	0.0
172718	2019-2020	321000.0	0.0
172719	2009-2010	239000.0	0.0
172719	2010-2011	265000.0	10.87866108786611
172719	2011-2012	291000.0	9.811320754716983
172719	2012-2013	291000.0	0.0
172719	2013-2014	307000.0	5.498281786941581
172719	2014-2015	295000.0	-3.908794788273615
172719	2015-2016	293000.0	-0.6779661016949152
172719	2016-2017	321000.0	9.556313993174061
172719	2017-2018	321000.0	0.0
172719	2018-2019	321000.0	0.0
172719	2019-2020	321000.0	0.0
172720	2009-2010	261000.0	0.0
172720	2010-2011	289000.0	10.727969348659004
172720	2011-2012	317000.0	9.688581314878892
172720	2012-2013	317000.0	0.0
172720	2013-2014	334000.0	5.3627760252365935
172720	2014-2015	321000.0	-3.8922155688622757
172720	2015-2016	319000.0	-0.6230529595015576
172720	2016-2017	350000.0	9.717868338557993
172720	2017-2018	350000.0	0.0
172720	2018-2019	350000.0	0.0
172720	2019-2020	350000.0	0.0
172721	2009-2010	239000.0	0.0
172721	2010-2011	265000.0	10.87866108786611
172721	2011-2012	291000.0	9.811320754716983
172721	2012-2013	291000.0	0.0
172721	2013-2014	307000.0	5.498281786941581
172721	2014-2015	295000.0	-3.908794788273615
172721	2015-2016	293000.0	-0.6779661016949152
172721	2016-2017	321000.0	9.556313993174061
172721	2017-2018	321000.0	0.0
172721	2018-2019	321000.0	0.0
172721	2019-2020	321000.0	0.0
172722	2009-2010	293000.0	0.0
172722	2010-2011	324000.0	10.580204778156997
172722	2011-2012	355000.0	9.5679012345679
172722	2012-2013	355000.0	0.0
172722	2013-2014	374000.0	5.352112676056338
172722	2014-2015	359000.0	-4.010695187165775
172722	2015-2016	357000.0	-0.5571030640668524
172722	2016-2017	392000.0	9.803921568627452
172722	2017-2018	392000.0	0.0
172722	2018-2019	392000.0	0.0
172722	2019-2020	392000.0	0.0
172723	2009-2010	239000.0	0.0
172723	2010-2011	265000.0	10.87866108786611
172723	2011-2012	291000.0	9.811320754716983
172723	2012-2013	291000.0	0.0
172723	2013-2014	307000.0	5.498281786941581
172723	2014-2015	295000.0	-3.908794788273615
172723	2015-2016	293000.0	-0.6779661016949152
172723	2016-2017	321000.0	9.556313993174061
172723	2017-2018	321000.0	0.0
172723	2018-2019	321000.0	0.0
172723	2019-2020	321000.0	0.0
172725	2009-2010	236000.0	0.0
172725	2010-2011	261000.0	10.59322033898305
172725	2011-2012	286000.0	9.578544061302683
172725	2012-2013	286000.0	0.0
172725	2013-2014	301000.0	5.244755244755245
172725	2014-2015	289000.0	-3.9867109634551494
172725	2015-2016	287000.0	-0.6920415224913495
172725	2016-2017	315000.0	9.75609756097561
172725	2017-2018	315000.0	0.0
172725	2018-2019	315000.0	0.0
172725	2019-2020	315000.0	0.0
172726	2009-2010	227000.0	0.0
172726	2010-2011	249000.0	9.691629955947137
172726	2011-2012	273000.0	9.63855421686747
172726	2012-2013	273000.0	0.0
172726	2013-2014	287000.0	5.128205128205128
172726	2014-2015	276000.0	-3.8327526132404177
172726	2015-2016	276000.0	0.0
172726	2016-2017	292000.0	5.797101449275362
172726	2017-2018	324000.0	10.95890410958904
172726	2018-2019	324000.0	0.0
172726	2019-2020	324000.0	0.0
172728	2009-2010	150000.0	0.0
172728	2010-2011	164000.0	9.333333333333334
172728	2011-2012	180000.0	9.75609756097561
172728	2012-2013	180000.0	0.0
172728	2013-2014	189000.0	5.0
172728	2014-2015	182000.0	-3.7037037037037033
172728	2015-2016	182000.0	0.0
172728	2016-2017	193000.0	6.043956043956044
172728	2017-2018	214000.0	10.880829015544041
172728	2018-2019	214000.0	0.0
172728	2019-2020	214000.0	0.0
172730	2009-2010	150000.0	0.0
172730	2010-2011	164000.0	9.333333333333334
172730	2011-2012	180000.0	9.75609756097561
172730	2012-2013	180000.0	0.0
172730	2013-2014	189000.0	5.0
172730	2014-2015	182000.0	-3.7037037037037033
172730	2015-2016	182000.0	0.0
172730	2016-2017	193000.0	6.043956043956044
172730	2017-2018	214000.0	10.880829015544041
172730	2018-2019	214000.0	0.0
172730	2019-2020	214000.0	0.0
172731	2009-2010	193000.0	0.0
172731	2010-2011	211000.0	9.32642487046632
172731	2011-2012	231000.0	9.47867298578199
172731	2012-2013	231000.0	0.0
172731	2013-2014	243000.0	5.194805194805195
172731	2014-2015	234000.0	-3.7037037037037033
172731	2015-2016	234000.0	0.0
172731	2016-2017	248000.0	5.982905982905983
172731	2017-2018	276000.0	11.29032258064516
172731	2018-2019	276000.0	0.0
172731	2019-2020	276000.0	0.0
172732	2009-2010	193000.0	0.0
172732	2010-2011	211000.0	9.32642487046632
172732	2011-2012	231000.0	9.47867298578199
172732	2012-2013	231000.0	0.0
172732	2013-2014	243000.0	5.194805194805195
172732	2014-2015	234000.0	-3.7037037037037033
172732	2015-2016	234000.0	0.0
172732	2016-2017	248000.0	5.982905982905983
172732	2017-2018	276000.0	11.29032258064516
172732	2018-2019	276000.0	0.0
172732	2019-2020	276000.0	0.0
172734	2009-2010	150000.0	0.0
172734	2010-2011	164000.0	9.333333333333334
172734	2011-2012	180000.0	9.75609756097561
172734	2012-2013	180000.0	0.0
172734	2013-2014	189000.0	5.0
172734	2014-2015	182000.0	-3.7037037037037033
172734	2015-2016	182000.0	0.0
172734	2016-2017	193000.0	6.043956043956044
172734	2017-2018	214000.0	10.880829015544041
172734	2018-2019	214000.0	0.0
172734	2019-2020	214000.0	0.0
172735	2009-2010	193000.0	0.0
172735	2010-2011	211000.0	9.32642487046632
172735	2011-2012	231000.0	9.47867298578199
172735	2012-2013	231000.0	0.0
172735	2013-2014	243000.0	5.194805194805195
172735	2014-2015	234000.0	-3.7037037037037033
172735	2015-2016	234000.0	0.0
172735	2016-2017	248000.0	5.982905982905983
172735	2017-2018	276000.0	11.29032258064516
172735	2018-2019	276000.0	0.0
172735	2019-2020	276000.0	0.0
172737	2009-2010	144000.0	0.0
172737	2010-2011	158000.0	9.722222222222223
172737	2011-2012	173000.0	9.49367088607595
172737	2012-2013	173000.0	0.0
172737	2013-2014	182000.0	5.202312138728324
172737	2014-2015	175000.0	-3.8461538461538463
172737	2015-2016	175000.0	0.0
172737	2016-2017	185000.0	5.714285714285714
172737	2017-2018	206000.0	11.351351351351353
172737	2018-2019	206000.0	0.0
172737	2019-2020	206000.0	0.0
172740	2009-2010	144000.0	0.0
172740	2010-2011	158000.0	9.722222222222223
172740	2011-2012	173000.0	9.49367088607595
172740	2012-2013	173000.0	0.0
