StreetAddressID	DomainPropertyId	LastSalePrice	LastSaleDate	LastRentalAgency	LastRentalPrice	LastRentalYear	RentDaysOnMarket	isPotentialInvestment	isPropertyInBuilding	lotNumber	planNumber	parking	propertyCategory	propertyType	bathrooms	bedrooms	BlockSize
54017	CJ-3703-SL							False	False				House	House			
54018	LF-2107-ET	485000	2013-04-30					False	False	26	526	0	House	House	1	3	513
54020	NQ-3917-NI	226000	1998-06-09					False	False	14	513		House	House			717
54021	DI-9593-GA	695000	2014-03-15					False	False	13	513	2	House	House	2	4	764
54022	JZ-7668-JM	950000	2017-09-23					False	False	9	515		House	House			780
54023	QA-4650-YT	885000	2019-04-03					False	False	12	513	2	House	House	2	4	
54024	JZ-9475-KV	950000	2017-09-23					False	False	8	515	2	House	House	2	4	694
54025	GW-5219-YE	817000	2011-05-27					False	False	3	514	2	House	House	2	4	772
54026	KC-0378-CJ	950000	2017-09-23					False	False	33	516		House	House			1095
54027	EM-4787-XM	935000	2019-10-08					False	False	2	514	2	House	House	2	4	726
54028	OM-8116-BA							False	False				House	House			
54030	JY-8547-CL	950000	2017-09-23					False	False	32	516	2	House	House	2	4	990
54031	GA-3463-ZQ			PRD Leader Real Estate		2009	254	False	False			5	House	House	4	6	
54032	KA-9413-ZL	950000	2017-09-23					False	False	31	516		House	House			830
54033	DJ-7178-VZ	950000	2017-09-23					False	False	8	514	2	House	House	2	4	984
54034	KA-1593-YN	950000	2017-09-23					False	False	30	516		House	House			827
54035	KF-1232-HZ	950000	2017-09-23	Hodgkinson Real Estate 	0	2019		True	False	7	514	2	House	House	2	4	1114
54036	UN-9737-VQ							False	False				House	House			
54037	OM-4732-FG							False	False				House	House			
54038	RJ-6379-TA	451000	2014-12-17					False	False			1	House	House	1	2	
54039	PC-5530-ED	448100	2003-03-03	Civium Property Group	570	2009	32	True	False	17	513	2	House	House	2	5	855
54040	YN-7345-EW							False	True				Unit	Unit			
54041	BJ-0550-FB							False	True				Unit	Unit			
54042	DJ-4577-RO	742000	2017-04-11					False	False	16	513	2	House	House	2	3	792
54043	PX-4059-PR							False	True				Unit	Unit			
54044	RL-8661-DY	515500	2018-04-03					False	True			1	House	Townhouse	1	2	
54045	ZR-9653-TF	820000	2018-02-21					False	False	15	513		House	House			702
54046	JA-3995-HD							False	False				House	House			
54047	MR-1212-FV	575000	2001-05-08					False	False	18	508	0	House	House	3	4	942
54048	BH-8745-VE							False	False	17	508		House	House			1002
54049	IX-1711-UW							False	False				House	House			
54050	LP-6586-WJ	1550000	2018-05-24	Bertram Ellis	950	2011	256	False	False	15	508	2	House	House	3	5	1506
54051	LP-1063-HL	390000	1993-06-17					False	False	14	508		House	House			1071
54052	SD-9117-DH	485000	1997-09-05					False	False	10	508		House	House			1116
54053	IZ-4361-TV							False	False				House	House			
54054	JM-5283-XQ	1040000	2019-05-17					False	False	21	508	2	House	House	2	4	887
54055	OR-9210-YZ							False	False				House	House			
54056	LS-1363-NR	175000	1993-11-04					False	False	20	508		House	House			1224
54057	IX-2160-TE	850000	2018-07-02					False	False	19	508		House	House			
54058	MO-4130-DX							False	True				Unit	Unit			
54059	KD-7655-GF	1150000	2018-07-25					False	False	48	572		House	House			1106
54060	IT-1261-UY							False	True				Unit	Unit			
54061	UU-6554-JF							False	False				House	House			
54062	RV-2861-UB							False	True				Unit	Unit			
54063	VJ-7749-PQ	580000	2006-03-06					False	False	43	572		House	House		4	1278
54064	EF-7408-KP							False	True				Unit	Unit			
54065	QC-7543-NJ	255000	1991-11-13					False	False	12	573		House	House			
54066	JJ-0248-PZ							False	True				House	Townhouse			
54067	LB-8153-CM	850000	2017-10-25					False	False	42	572	2	House	House	2	4	1047
54068	NE-5189-EF	510000	2004-03-24					False	False	1	574		Unit	Unit			
54069	QA-9213-LM	629000	2005-07-13					False	False	1	573		House	House			972
54070	VW-6260-LO							False	False				Unit	Unit			
54071	YT-5405-YU							False	False				House	House			
54072	CN-4479-FP							False	True				Unit	Unit			
54073	QC-2401-DV	820000	2010-12-01					False	False	2	573	2	House	House	3	4	659
54074	VO-8751-JT	290000	1993-10-01					False	False	40	572		House	House			1052
54075	KW-1504-OZ	347500	2001-04-12					False	False	3	573		House	House			796
54076	YO-1342-EG	955000	2016-11-12					False	False	39	572	2	House	House	2	4	962
54077	RH-8973-GQ			Distinct Property Management	640	2019	63	False	True			4	House	Townhouse	1	4	
54078	IU-2598-VN	722000	2016-07-06					False	False	7	573	2	House	House	2	4	1096
54079	TG-6194-KA			karen rush real estate	580	2009	5	False	False			2	House	House	2	4	
54080	PP-5654-FN	667000	2011-03-08					False	False	38	572	2	House	House	2	4	940
54081	KX-5515-JV	725000	2015-09-07	Archived Peter Blackshaw Real Estate Woden & Weston Cre	600	2015	28	True	False	5	573	2	House	House	2	4	660
54082	KD-6482-CD	325000	2000-03-24					False	False	37	572		House	House			1089
54083	MJ-2713-PZ	345000	2000-12-08					False	False	6	573		House	House			679
54084	CI-4257-NE	353000	2001-09-17					False	False	36	572		House	House			1072
54085	ID-9481-DF	326000	1996-05-09					False	False	67	572		House	House			1554
54086	JZ-8458-RI	343000	2001-04-02					False	False	66	572		House	House		4	1062
54087	PO-2285-MB		2015-09-12					False	True			2	House	Townhouse	2	3	
54088	YH-5801-DW							False	False				House	House			
54089	CH-5905-NZ	645000	2006-06-03					False	False	65	572	0	House	House	3	4	889
54090	IJ-8343-TM	323000	2000-01-18	Luton Properties - Manuka	550	2014	42	True	False	64	572	2	House	House	2	4	852
54091	UZ-9216-KS	730000	2009-05-04					False	False	63	572	4	House	House	2	4	1023
54092	CD-6323-ZP	950000	2017-09-16					False	False	62	572	3			2	4	1078
54093	QC-4078-UK							False	False				House	House			
54094	OA-6306-DB							False	True				Unit	Unit			
54095	BW-5107-IT	312000	2001-01-23					False	False	8	573		House	House			803
54096	RI-9871-LW		2019-11-16					False	False			4	House	House	2	4	
54097	TM-3001-KO							False	False				House	House			
54099	PI-8824-ZM							False	False				House	House			
54100	EG-5575-ZM	775000	2019-09-06					False	False	1	574	2	Unit	Unit	2	3	
54101	BK-7011-GM	675000	2006-04-21					False	False	46	572	0	House	House	2	4	927
54103	PG-8381-JA							False	False				Unit	Unit			
54104	IE-2233-IT	230000	1997-12-22					False	False	9	573		House	House			816
54105	RC-6437-IM		2014-04-08					False	True			2	House	Townhouse	2	4	
54106	YN-4764-KQ							False	False				House	House			
54107	EO-7675-LU		2013-11-23					False	True			2	House	Townhouse	2	3	
54108	UW-2585-BR							False	False				House	House			
54109	ZL-1880-MF							False	True				Unit	Unit			
54110	YT-2056-ZJ							False	False				House	House			
54111	JQ-5343-UL							False	False				Unit	Unit			
54112	BJ-5044-RC	176000	1991-10-16					False	False	7	548		House	House			
54113	CM-0805-NM							False	False			2	House	Townhouse	2	3	479
54114	QV-7033-AG							False	False				Unit	Unit			
54115	XA-1983-JW	171950	1992-03-05					False	False	1	545		House	House			
54116	CW-0444-NE	333000	2006-07-07					False	False	16	548		Unit	Unit			
54117	BI-2115-JN	699000	2017-06-19					False	False	6	548	2	House	House	2	3	389
54118	MC-5617-CA	669000	2016-04-13	Hodgkinson Real Estate 	500	2009	165	False	False	2	545	2	House	House	2	3	592
54119	BG-8341-HP	112000	2005-03-15					False	False	5	548		House	House			389
54120	HD-0545-ZW	510000	2006-08-31					False	False	3	545		House	House			591
54121	SN-2658-GL							False	False				House	House			
54122	NX-7807-UG	202500	1998-12-15	Real Estate Australia	500	2009	49	True	False	4	545	2	House	House	2	3	808
54123	PC-6423-ZB							False	False				House	House			
